,month,day,campaign_number,user_engagement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,updated_placement,banner_width,banner_height,banner_area
13386,June,16,camp 1,Low,370,0.0454,1,0.1084,0,0.0,def,728,90,65520
13387,June,16,camp 1,Low,134,0.1953,0,0.0,0,0.0,ghi,728,90,65520
13388,June,16,camp 1,Low,45,0.0149,0,0.0,0,0.0,jkl,728,90,65520
13389,June,16,camp 1,Low,991,0.1274,3,0.3254,0,0.0,mno,728,90,65520
13390,June,16,camp 1,Medium,1278,0.6934,16,1.735,1,7.9198,abc,728,90,65520
13391,June,16,camp 1,Medium,3794,1.072,28,3.037,3,131.3416,def,728,90,65520
13392,June,16,camp 1,Medium,4474,7.23,127,13.78,15,556.268,ghi,728,90,65520
13393,June,16,camp 1,Medium,658,0.2458,3,0.3254,4,99.8928,jkl,728,90,65520
13394,June,16,camp 1,Medium,12524,3.93,77,8.35,8,991.063,mno,728,90,65520
13395,June,16,camp 1,High,5,0.0068,0,0.0,0,0.0,mno,800,250,200000
13396,June,16,camp 1,Medium,2,0.0004,0,0.0,0,0.0,mno,800,250,200000
13397,June,16,camp 3,High,1534,0.3088,3,0.1628,0,0.0,def,240,400,96000
13398,June,16,camp 3,High,6272,6.25,65,3.525,5,283.5541,ghi,240,400,96000
13399,June,16,camp 3,High,1809,0.8813,9,0.4885,6,707.9639,jkl,240,400,96000
13400,June,16,camp 3,High,12084,2.652,23,1.248,3,140.9921,mno,240,400,96000
13401,June,16,camp 3,Low,640,0.08,0,0.0,0,0.0,def,240,400,96000
13402,June,16,camp 3,Low,1267,1.077,15,0.8135,0,0.0,ghi,240,400,96000
13403,June,16,camp 3,Low,27,0.0118,0,0.0,0,0.0,jkl,240,400,96000
13404,June,16,camp 3,Low,7068,0.3057,20,1.085,0,0.0,mno,240,400,96000
13405,June,16,camp 3,Medium,2366,0.3323,11,0.597,0,0.0,def,240,400,96000
13406,June,16,camp 3,Medium,4495,4.17,90,4.883,0,0.0,ghi,240,400,96000
13407,June,16,camp 3,Medium,286,0.1384,11,0.5967,0,0.0,jkl,240,400,96000
13408,June,16,camp 3,Medium,19064,1.362,71,3.852,0,0.0,mno,240,400,96000
13409,June,16,camp 3,High,75,0.0203,0,0.0,0,0.0,abc,300,250,75000
13410,June,16,camp 3,High,2181,0.5596,8,0.4338,0,0.0,def,300,250,75000
13411,June,16,camp 3,High,796,0.7236,12,0.651,0,0.0,ghi,300,250,75000
13412,June,16,camp 3,High,106,0.0605,0,0.0,0,0.0,jkl,300,250,75000
13413,June,16,camp 3,High,22626,5.75,74,4.016,8,828.4753,mno,300,250,75000
13414,June,16,camp 3,Low,77,0.0247,0,0.0,0,0.0,abc,300,250,75000
13415,June,16,camp 3,Low,2453,0.1722,6,0.3254,0,0.0,def,300,250,75000
13416,June,16,camp 3,Low,249,0.1941,11,0.5967,0,0.0,ghi,300,250,75000
13417,June,16,camp 3,Low,2,0.0005,0,0.0,0,0.0,jkl,300,250,75000
13418,June,16,camp 3,Low,20344,0.813,49,2.658,0,0.0,mno,300,250,75000
13419,June,16,camp 3,Medium,298,0.0808,1,0.0542,0,0.0,abc,300,250,75000
13420,June,16,camp 3,Medium,4423,0.4858,25,1.356,0,0.0,def,300,250,75000
13421,June,16,camp 3,Medium,758,0.606,32,1.735,2,20.4776,ghi,300,250,75000
13422,June,16,camp 3,Medium,16,0.007,0,0.0,0,0.0,jkl,300,250,75000
13423,June,16,camp 3,Medium,46820,3.248,189,10.25,3,238.8474,mno,300,250,75000
13424,June,16,camp 3,High,83,0.0129,1,0.0542,1,2.0206,def,468,60,28080
13425,June,16,camp 3,High,4,0.0021,0,0.0,0,0.0,ghi,468,60,28080
13426,June,16,camp 3,High,263,0.0102,0,0.0,0,0.0,mno,468,60,28080
13427,June,16,camp 3,Low,31,0.0041,0,0.0,0,0.0,def,468,60,28080
13428,June,16,camp 3,Low,15,0.0082,0,0.0,0,0.0,ghi,468,60,28080
13429,June,16,camp 3,Low,388,0.0041,0,0.0,0,0.0,mno,468,60,28080
13430,June,16,camp 3,Medium,41,0.0037,1,0.0542,0,0.0,def,468,60,28080
13431,June,16,camp 3,Medium,13,0.0071,0,0.0,0,0.0,ghi,468,60,28080
13432,June,16,camp 3,Medium,873,0.0095,0,0.0,0,0.0,mno,468,60,28080
13433,June,16,camp 3,High,4423,2.268,28,1.519,4,336.9828,mno,580,400,232000
13434,June,16,camp 3,Low,3016,0.2593,27,1.465,0,0.0,mno,580,400,232000
13435,June,16,camp 3,Medium,6894,1.047,95,5.152,0,0.0,mno,580,400,232000
13436,June,16,camp 3,High,456,0.0756,2,0.1084,0,0.0,def,670,90,60300
13437,June,16,camp 3,High,96,0.0875,0,0.0,0,0.0,ghi,670,90,60300
13438,June,16,camp 3,High,8,0.006,0,0.0,0,0.0,jkl,670,90,60300
13439,June,16,camp 3,High,1413,0.3257,1,0.0542,0,0.0,mno,670,90,60300
13440,June,16,camp 3,Low,1487,0.0487,1,0.0542,0,0.0,def,670,90,60300
13441,June,16,camp 3,Low,151,0.0601,0,0.0,0,0.0,ghi,670,90,60300
13442,June,16,camp 3,Low,1105,0.0363,0,0.0,0,0.0,mno,670,90,60300
13443,June,16,camp 3,Medium,2311,0.1292,10,0.5425,0,0.0,def,670,90,60300
13444,June,16,camp 3,Medium,92,0.0771,0,0.0,0,0.0,ghi,670,90,60300
13445,June,16,camp 3,Medium,2,0.0007,0,0.0,0,0.0,jkl,670,90,60300
13446,June,16,camp 3,Medium,2576,0.1277,12,0.651,0,0.0,mno,670,90,60300
13447,June,16,camp 3,High,751,0.4072,2,0.1084,0,0.0,abc,728,90,65520
13448,June,16,camp 3,High,4217,0.7173,10,0.5425,1,125.576,def,728,90,65520
13449,June,16,camp 3,High,967,1.378,5,0.2712,0,0.0,ghi,728,90,65520
13450,June,16,camp 3,High,1030,0.345,3,0.1627,0,0.0,jkl,728,90,65520
13451,June,16,camp 3,High,17949,3.383,31,1.682,3,252.8053,mno,728,90,65520
13452,June,16,camp 3,Low,904,0.492,4,0.2169,0,0.0,abc,728,90,65520
13453,June,16,camp 3,Low,4161,0.245,9,0.4883,0,0.0,def,728,90,65520
13454,June,16,camp 3,Low,235,0.2617,1,0.0542,0,0.0,ghi,728,90,65520
13455,June,16,camp 3,Low,23,0.0063,0,0.0,0,0.0,jkl,728,90,65520
13456,June,16,camp 3,Low,16005,0.4138,23,1.248,0,0.0,mno,728,90,65520
13457,June,16,camp 3,Medium,2612,1.418,12,0.651,0,0.0,abc,728,90,65520
13458,June,16,camp 3,Medium,8138,0.704,40,2.17,0,0.0,def,728,90,65520
13459,June,16,camp 3,Medium,748,0.9385,9,0.4883,2,185.5734,ghi,728,90,65520
13460,June,16,camp 3,Medium,229,0.0683,3,0.1628,0,0.0,jkl,728,90,65520
13461,June,16,camp 3,Medium,32200,1.371,94,5.098,0,0.0,mno,728,90,65520
13462,June,16,camp 3,Medium,2,0.0016,0,0.0,0,0.0,No Data Available,728,90,65520
13463,June,16,camp 3,High,1,0.0012,0,0.0,0,0.0,mno,800,250,200000
13464,June,16,camp 3,Low,11,0.0007,0,0.0,0,0.0,mno,800,250,200000
13465,June,16,camp 3,Medium,4,0.001,0,0.0,0,0.0,mno,800,250,200000
13466,June,17,camp 1,High,10558,6.227,42,4.0,44,2648.0503,def,240,400,96000
13467,June,17,camp 1,High,188629,204.8,2913,316.0,1624,79262.29,ghi,240,400,96000
13468,June,17,camp 1,High,18703,9.6,107,11.0,73,3875.4285,jkl,240,400,96000
13469,June,17,camp 1,High,74503,61.6,257,27.0,374,16266.566,mno,240,400,96000
13470,June,17,camp 1,Low,103,0.0268,0,0.0,0,0.0,def,240,400,96000
13471,June,17,camp 1,Low,501,0.4663,8,0.8696,1,182.0183,ghi,240,400,96000
13472,June,17,camp 1,Low,75,0.0385,0,0.0,0,0.0,jkl,240,400,96000
13473,June,17,camp 1,Low,478,0.0821,0,0.0,0,0.0,mno,240,400,96000
13474,June,17,camp 1,Medium,789,0.2878,9,0.979,1,28.046,def,240,400,96000
13475,June,17,camp 1,Medium,10834,11.25,380,41.3,39,1948.086,ghi,240,400,96000
13476,June,17,camp 1,Medium,1199,0.6216,15,1.631,0,0.0,jkl,240,400,96000
13477,June,17,camp 1,Medium,5629,2.475,54,5.87,2,65.3436,mno,240,400,96000
13478,June,17,camp 1,High,1827,0.5293,12,1.0,16,1016.6799,abc,300,250,75000
13479,June,17,camp 1,High,20932,12.695,62,6.0,59,2720.8135,def,300,250,75000
13480,June,17,camp 1,High,30874,29.03,297,32.0,198,10277.56,ghi,300,250,75000
13481,June,17,camp 1,High,2490,1.423,12,1.0,19,1650.8021,jkl,300,250,75000
13482,June,17,camp 1,High,179089,151.8,735,79.0,755,40984.965,mno,300,250,75000
13483,June,17,camp 1,Low,6,0.0016,0,0.0,0,0.0,abc,300,250,75000
13484,June,17,camp 1,Low,164,0.0331,1,0.1087,0,0.0,def,300,250,75000
13485,June,17,camp 1,Low,76,0.0637,0,0.0,0,0.0,ghi,300,250,75000
13486,June,17,camp 1,Low,7,0.0047,0,0.0,0,0.0,jkl,300,250,75000
13487,June,17,camp 1,Low,1270,0.3328,9,0.9785,0,0.0,mno,300,250,75000
13488,June,17,camp 1,Medium,126,0.0342,1,0.1087,0,0.0,abc,300,250,75000
13489,June,17,camp 1,Medium,1487,0.6514,13,1.413,0,0.0,def,300,250,75000
13490,June,17,camp 1,Medium,1232,1.089,25,2.719,0,0.0,ghi,300,250,75000
13491,June,17,camp 1,Medium,129,0.0773,0,0.0,0,0.0,jkl,300,250,75000
13492,June,17,camp 1,Medium,14377,7.723,118,12.83,19,824.1305,mno,300,250,75000
13493,June,17,camp 1,High,834,0.1964,1,0.0,2,122.6228,def,468,60,28080
13494,June,17,camp 1,High,424,0.2303,0,0.0,0,0.0,ghi,468,60,28080
13495,June,17,camp 1,High,10,0.0067,0,0.0,0,0.0,jkl,468,60,28080
13496,June,17,camp 1,High,2944,0.403,3,0.0,10,779.3427,mno,468,60,28080
13497,June,17,camp 1,Low,4,0.002,0,0.0,0,0.0,def,468,60,28080
13498,June,17,camp 1,Low,23,0.0007,0,0.0,0,0.0,mno,468,60,28080
13499,June,17,camp 1,Medium,45,0.0079,0,0.0,0,0.0,def,468,60,28080
13500,June,17,camp 1,Medium,77,0.0418,0,0.0,0,0.0,ghi,468,60,28080
13501,June,17,camp 1,Medium,1,0.0006,0,0.0,0,0.0,jkl,468,60,28080
13502,June,17,camp 1,Medium,179,0.0138,0,0.0,0,0.0,mno,468,60,28080
13503,June,17,camp 1,High,25932,42.44,233,25.0,285,11808.277,mno,580,400,232000
13504,June,17,camp 1,Low,163,0.0582,2,0.2174,0,0.0,mno,580,400,232000
13505,June,17,camp 1,Medium,1839,1.545,30,3.262,9,219.0742,mno,580,400,232000
13506,June,17,camp 1,High,3165,2.943,25,2.0,15,483.0747,def,670,90,60300
13507,June,17,camp 1,High,9244,8.82,40,4.0,48,2309.36,ghi,670,90,60300
13508,June,17,camp 1,High,209,0.149,1,0.0,2,78.365,jkl,670,90,60300
13509,June,17,camp 1,High,10526,8.25,32,3.0,28,1893.5724,mno,670,90,60300
13510,June,17,camp 1,Low,27,0.0037,0,0.0,0,0.0,def,670,90,60300
13511,June,17,camp 1,Low,30,0.0141,0,0.0,0,0.0,ghi,670,90,60300
13512,June,17,camp 1,Low,81,0.0107,0,0.0,0,0.0,mno,670,90,60300
13513,June,17,camp 1,Medium,211,0.0778,2,0.2174,0,0.0,def,670,90,60300
13514,June,17,camp 1,Medium,541,0.4443,6,0.6523,0,0.0,ghi,670,90,60300
13515,June,17,camp 1,Medium,10,0.0068,0,0.0,0,0.0,jkl,670,90,60300
13516,June,17,camp 1,Medium,992,0.3965,7,0.7607,0,0.0,mno,670,90,60300
13517,June,17,camp 1,High,7653,4.19,46,5.0,96,2348.0815,abc,728,90,65520
13518,June,17,camp 1,High,40769,19.97,124,13.0,75,2582.0613,def,728,90,65520
13519,June,17,camp 1,High,97853,165.5,1048,114.0,806,34906.23,ghi,728,90,65520
13520,June,17,camp 1,High,8620,3.365,37,4.0,43,2136.225,jkl,728,90,65520
13521,June,17,camp 1,High,169980,100.6,458,49.0,403,18390.105,mno,728,90,65520
13522,June,17,camp 1,High,10,0.008,0,0.0,0,0.0,No Data Available,728,90,65520
13523,June,17,camp 1,Low,42,0.0228,0,0.0,0,0.0,abc,728,90,65520
13524,June,17,camp 1,Low,353,0.0606,0,0.0,0,0.0,def,728,90,65520
13525,June,17,camp 1,Low,128,0.1969,1,0.1087,0,0.0,ghi,728,90,65520
13526,June,17,camp 1,Low,45,0.0175,0,0.0,0,0.0,jkl,728,90,65520
13527,June,17,camp 1,Low,1121,0.1989,5,0.5435,0,0.0,mno,728,90,65520
13528,June,17,camp 1,Medium,674,0.3662,12,1.305,5,284.7475,abc,728,90,65520
13529,June,17,camp 1,Medium,3572,1.016,15,1.631,2,27.0004,def,728,90,65520
13530,June,17,camp 1,Medium,4469,7.383,99,10.766,11,831.1693,ghi,728,90,65520
13531,June,17,camp 1,Medium,595,0.2179,5,0.544,0,0.0,jkl,728,90,65520
13532,June,17,camp 1,Medium,12498,4.312,60,6.523,11,281.0243,mno,728,90,65520
13533,June,17,camp 1,High,9,0.0152,0,0.0,0,0.0,mno,800,250,200000
13534,June,17,camp 3,High,1527,0.3276,2,0.1087,4,163.8504,def,240,400,96000
13535,June,17,camp 3,High,6018,6.1,56,3.045,4,75.4523,ghi,240,400,96000
13536,June,17,camp 3,High,1908,0.895,6,0.3262,2,72.1278,jkl,240,400,96000
13537,June,17,camp 3,High,11004,2.586,32,1.739,0,0.0,mno,240,400,96000
13538,June,17,camp 3,Low,729,0.0955,1,0.0543,0,0.0,def,240,400,96000
13539,June,17,camp 3,Low,1146,0.981,18,0.9785,0,0.0,ghi,240,400,96000
13540,June,17,camp 3,Low,40,0.019,0,0.0,0,0.0,jkl,240,400,96000
13541,June,17,camp 3,Low,6683,0.2854,18,0.9785,0,0.0,mno,240,400,96000
13542,June,17,camp 3,Medium,2224,0.3157,29,1.576,0,0.0,def,240,400,96000
13543,June,17,camp 3,Medium,4484,4.195,92,5.0,2,30.1162,ghi,240,400,96000
13544,June,17,camp 3,Medium,419,0.2045,8,0.4348,0,0.0,jkl,240,400,96000
13545,June,17,camp 3,Medium,17529,1.355,74,4.023,1,67.9154,mno,240,400,96000
13546,June,17,camp 3,High,89,0.0241,0,0.0,0,0.0,abc,300,250,75000
13547,June,17,camp 3,High,2002,0.5063,10,0.5435,4,499.4598,def,300,250,75000
13548,June,17,camp 3,High,750,0.6763,8,0.4348,0,0.0,ghi,300,250,75000
13549,June,17,camp 3,High,114,0.0688,0,0.0,0,0.0,jkl,300,250,75000
13550,June,17,camp 3,High,21417,5.863,65,3.533,7,320.5671,mno,300,250,75000
13551,June,17,camp 3,Low,79,0.0214,0,0.0,0,0.0,abc,300,250,75000
13552,June,17,camp 3,Low,2474,0.2015,27,1.468,0,0.0,def,300,250,75000
13553,June,17,camp 3,Low,218,0.1692,6,0.3262,0,0.0,ghi,300,250,75000
13554,June,17,camp 3,Low,1,0.0002,0,0.0,0,0.0,jkl,300,250,75000
13555,June,17,camp 3,Low,17336,0.73,35,1.902,0,0.0,mno,300,250,75000
13556,June,17,camp 3,Medium,260,0.0706,0,0.0,0,0.0,abc,300,250,75000
13557,June,17,camp 3,Medium,4447,0.521,25,1.358,0,0.0,def,300,250,75000
13558,June,17,camp 3,Medium,661,0.5205,48,2.61,0,0.0,ghi,300,250,75000
13559,June,17,camp 3,Medium,20,0.0093,0,0.0,0,0.0,jkl,300,250,75000
13560,June,17,camp 3,Medium,39408,3.107,179,9.734,4,423.5182,mno,300,250,75000
13561,June,17,camp 3,High,48,0.0066,0,0.0,0,0.0,def,468,60,28080
13562,June,17,camp 3,High,2,0.001,0,0.0,0,0.0,ghi,468,60,28080
13563,June,17,camp 3,High,221,0.0085,0,0.0,0,0.0,mno,468,60,28080
13564,June,17,camp 3,Low,14,0.0016,0,0.0,0,0.0,def,468,60,28080
13565,June,17,camp 3,Low,8,0.0043,0,0.0,0,0.0,ghi,468,60,28080
13566,June,17,camp 3,Low,377,0.0033,0,0.0,0,0.0,mno,468,60,28080
13567,June,17,camp 3,Medium,54,0.0071,0,0.0,0,0.0,def,468,60,28080
13568,June,17,camp 3,Medium,14,0.0076,0,0.0,0,0.0,ghi,468,60,28080
13569,June,17,camp 3,Medium,823,0.0089,0,0.0,0,0.0,mno,468,60,28080
13570,June,17,camp 3,High,4009,1.983,35,1.902,0,0.0,mno,580,400,232000
13571,June,17,camp 3,Low,2760,0.232,20,1.087,0,0.0,mno,580,400,232000
13572,June,17,camp 3,Medium,6071,0.9473,76,4.133,0,0.0,mno,580,400,232000
13573,June,17,camp 3,High,478,0.0764,0,0.0,0,0.0,def,670,90,60300
13574,June,17,camp 3,High,108,0.0845,2,0.1087,0,0.0,ghi,670,90,60300
13575,June,17,camp 3,High,12,0.0084,0,0.0,0,0.0,jkl,670,90,60300
13576,June,17,camp 3,High,1248,0.2815,0,0.0,0,0.0,mno,670,90,60300
13577,June,17,camp 3,Low,1538,0.0483,8,0.4348,0,0.0,def,670,90,60300
13578,June,17,camp 3,Low,133,0.0517,0,0.0,0,0.0,ghi,670,90,60300
13579,June,17,camp 3,Low,1,0.0003,0,0.0,0,0.0,jkl,670,90,60300
13580,June,17,camp 3,Low,940,0.0286,5,0.2717,0,0.0,mno,670,90,60300
13581,June,17,camp 3,Medium,2275,0.1254,15,0.8154,0,0.0,def,670,90,60300
13582,June,17,camp 3,Medium,74,0.046,3,0.1632,0,0.0,ghi,670,90,60300
13583,June,17,camp 3,Medium,3,0.0024,0,0.0,0,0.0,jkl,670,90,60300
13584,June,17,camp 3,Medium,2330,0.1193,3,0.163,0,0.0,mno,670,90,60300
13585,June,17,camp 3,High,488,0.2651,0,0.0,0,0.0,abc,728,90,65520
13586,June,17,camp 3,High,4018,0.703,8,0.4348,0,0.0,def,728,90,65520
13587,June,17,camp 3,High,947,1.316,10,0.5435,0,0.0,ghi,728,90,65520
13588,June,17,camp 3,High,896,0.316,1,0.0543,0,0.0,jkl,728,90,65520
13589,June,17,camp 3,High,17600,3.31,42,2.283,1,71.0815,mno,728,90,65520
13590,June,17,camp 3,High,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
13591,June,17,camp 3,Low,524,0.285,0,0.0,0,0.0,abc,728,90,65520
13592,June,17,camp 3,Low,4178,0.2499,7,0.3804,0,0.0,def,728,90,65520
13593,June,17,camp 3,Low,227,0.257,1,0.0543,0,0.0,ghi,728,90,65520
13594,June,17,camp 3,Low,32,0.0101,0,0.0,0,0.0,jkl,728,90,65520
13595,June,17,camp 3,Low,16088,0.4856,45,2.445,0,0.0,mno,728,90,65520
13596,June,17,camp 3,Medium,1417,0.7705,9,0.489,0,0.0,abc,728,90,65520
13597,June,17,camp 3,Medium,8086,0.729,54,2.936,0,0.0,def,728,90,65520
13598,June,17,camp 3,Medium,669,0.8516,14,0.7607,0,0.0,ghi,728,90,65520
13599,June,17,camp 3,Medium,271,0.0829,4,0.2174,0,0.0,jkl,728,90,65520
13600,June,17,camp 3,Medium,32188,1.493,101,5.49,0,0.0,mno,728,90,65520
13601,June,17,camp 3,Medium,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
13602,June,17,camp 3,Low,2,0.0001,0,0.0,0,0.0,mno,800,250,200000
13603,June,18,camp 1,High,7769,5.223,26,2.0,28,1227.0848,def,240,400,96000
13604,June,18,camp 1,High,120561,141.1,1612,175.0,1317,55887.945,ghi,240,400,96000
13605,June,18,camp 1,High,11674,5.664,73,7.0,46,2057.8223,jkl,240,400,96000
13606,June,18,camp 1,High,57665,41.34,161,17.0,263,14220.289,mno,240,400,96000
13607,June,18,camp 1,Low,61,0.0139,1,0.1091,0,0.0,def,240,400,96000
13608,June,18,camp 1,Low,453,0.4348,8,0.873,0,0.0,ghi,240,400,96000
13609,June,18,camp 1,Low,39,0.0163,0,0.0,0,0.0,jkl,240,400,96000
13610,June,18,camp 1,Low,319,0.0499,1,0.1091,0,0.0,mno,240,400,96000
13611,June,18,camp 1,Medium,612,0.2164,1,0.1091,0,0.0,def,240,400,96000
13612,June,18,camp 1,Medium,6085,6.64,174,19.0,19,1300.1813,ghi,240,400,96000
13613,June,18,camp 1,Medium,711,0.3433,7,0.764,1,21.5182,jkl,240,400,96000
13614,June,18,camp 1,Medium,3855,1.404,20,2.184,14,1073.1824,mno,240,400,96000
13615,June,18,camp 1,High,1942,0.5547,5,0.0,4,298.5262,abc,300,250,75000
13616,June,18,camp 1,High,16285,9.86,56,6.0,64,2676.8704,def,300,250,75000
13617,June,18,camp 1,High,29365,29.27,266,29.0,223,10731.061,ghi,300,250,75000
13618,June,18,camp 1,High,1215,0.6226,2,0.0,3,26.5805,jkl,300,250,75000
13619,June,18,camp 1,High,139080,115.5,591,64.0,592,27056.842,mno,300,250,75000
13620,June,18,camp 1,Low,28,0.0076,0,0.0,0,0.0,abc,300,250,75000
13621,June,18,camp 1,Low,102,0.0261,4,0.4365,0,0.0,def,300,250,75000
13622,June,18,camp 1,Low,100,0.093,0,0.0,0,0.0,ghi,300,250,75000
13623,June,18,camp 1,Low,2,0.0013,0,0.0,0,0.0,jkl,300,250,75000
13624,June,18,camp 1,Low,989,0.2391,3,0.3274,0,0.0,mno,300,250,75000
13625,June,18,camp 1,Medium,69,0.0188,0,0.0,0,0.0,abc,300,250,75000
13626,June,18,camp 1,Medium,1190,0.513,8,0.873,1,16.3331,def,300,250,75000
13627,June,18,camp 1,Medium,1270,1.222,14,1.528,0,0.0,ghi,300,250,75000
13628,June,18,camp 1,Medium,79,0.0489,1,0.1091,0,0.0,jkl,300,250,75000
13629,June,18,camp 1,Medium,11298,5.695,121,13.21,18,775.8297,mno,300,250,75000
13630,June,18,camp 1,High,566,0.2076,0,0.0,0,0.0,def,468,60,28080
13631,June,18,camp 1,High,282,0.1604,0,0.0,6,146.6432,ghi,468,60,28080
13632,June,18,camp 1,High,10,0.0067,0,0.0,0,0.0,jkl,468,60,28080
13633,June,18,camp 1,High,1796,0.37,2,0.0,5,435.304,mno,468,60,28080
13634,June,18,camp 1,Low,2,0.0003,0,0.0,0,0.0,def,468,60,28080
13635,June,18,camp 1,Low,32,0.0004,0,0.0,0,0.0,mno,468,60,28080
13636,June,18,camp 1,Medium,42,0.0073,0,0.0,0,0.0,def,468,60,28080
13637,June,18,camp 1,Medium,46,0.0261,0,0.0,0,0.0,ghi,468,60,28080
13638,June,18,camp 1,Medium,138,0.0145,0,0.0,0,0.0,mno,468,60,28080
13639,June,18,camp 1,High,19731,32.3,187,20.0,243,12229.844,mno,580,400,232000
13640,June,18,camp 1,Low,135,0.0621,2,0.2183,0,0.0,mno,580,400,232000
13641,June,18,camp 1,Medium,1411,1.444,30,3.275,1,283.926,mno,580,400,232000
13642,June,18,camp 1,High,2310,2.096,14,1.0,6,160.6294,def,670,90,60300
13643,June,18,camp 1,High,6904,6.633,34,3.0,36,1383.648,ghi,670,90,60300
13644,June,18,camp 1,High,169,0.1077,5,0.0,0,0.0,jkl,670,90,60300
13645,June,18,camp 1,High,7723,5.195,16,1.0,50,1394.0728,mno,670,90,60300
13646,June,18,camp 1,Low,21,0.002,1,0.1091,0,0.0,def,670,90,60300
13647,June,18,camp 1,Low,5,0.0023,0,0.0,0,0.0,ghi,670,90,60300
13648,June,18,camp 1,Low,3,0.0011,0,0.0,0,0.0,jkl,670,90,60300
13649,June,18,camp 1,Low,54,0.0122,0,0.0,0,0.0,mno,670,90,60300
13650,June,18,camp 1,Medium,198,0.0693,2,0.2183,1,44.0189,def,670,90,60300
13651,June,18,camp 1,Medium,282,0.2302,4,0.4365,0,0.0,ghi,670,90,60300
13652,June,18,camp 1,Medium,10,0.0064,0,0.0,0,0.0,jkl,670,90,60300
13653,June,18,camp 1,Medium,605,0.2144,3,0.3274,0,0.0,mno,670,90,60300
13654,June,18,camp 1,High,3861,2.125,33,3.0,17,1457.4813,abc,728,90,65520
13655,June,18,camp 1,High,32746,14.73,79,8.0,73,3824.3774,def,728,90,65520
13656,June,18,camp 1,High,72798,129.5,700,76.0,611,23614.36,ghi,728,90,65520
13657,June,18,camp 1,High,3838,1.545,16,1.0,12,1243.6519,jkl,728,90,65520
13658,June,18,camp 1,High,133599,79.56,351,38.0,345,15608.344,mno,728,90,65520
13659,June,18,camp 1,High,15,0.012,0,0.0,0,0.0,No Data Available,728,90,65520
13660,June,18,camp 1,Low,23,0.0125,0,0.0,0,0.0,abc,728,90,65520
13661,June,18,camp 1,Low,303,0.0456,0,0.0,0,0.0,def,728,90,65520
13662,June,18,camp 1,Low,172,0.2698,2,0.2183,0,0.0,ghi,728,90,65520
13663,June,18,camp 1,Low,7,0.0038,0,0.0,0,0.0,jkl,728,90,65520
13664,June,18,camp 1,Low,874,0.1211,2,0.2183,0,0.0,mno,728,90,65520
13665,June,18,camp 1,Medium,233,0.1271,4,0.4365,3,38.9838,abc,728,90,65520
13666,June,18,camp 1,Medium,3052,0.8667,12,1.31,0,0.0,def,728,90,65520
13667,June,18,camp 1,Medium,2958,5.023,51,5.566,7,184.8084,ghi,728,90,65520
13668,June,18,camp 1,Medium,310,0.1234,0,0.0,0,0.0,jkl,728,90,65520
13669,June,18,camp 1,Medium,9492,3.463,45,4.914,13,428.4406,mno,728,90,65520
13670,June,18,camp 1,High,9,0.0175,0,0.0,0,0.0,mno,800,250,200000
13671,June,18,camp 3,High,1537,0.3486,4,0.2183,0,0.0,def,240,400,96000
13672,June,18,camp 3,High,4360,4.664,63,3.44,15,854.7662,ghi,240,400,96000
13673,June,18,camp 3,High,1527,0.6885,7,0.382,1,23.0737,jkl,240,400,96000
13674,June,18,camp 3,High,11640,2.764,35,1.91,2,105.7354,mno,240,400,96000
13675,June,18,camp 3,Low,1288,0.1855,5,0.273,0,0.0,def,240,400,96000
13676,June,18,camp 3,Low,1053,0.883,14,0.764,0,0.0,ghi,240,400,96000
13677,June,18,camp 3,Low,39,0.015,0,0.0,0,0.0,jkl,240,400,96000
13678,June,18,camp 3,Low,7703,0.3574,14,0.764,0,0.0,mno,240,400,96000
13679,June,18,camp 3,Medium,3420,0.5176,15,0.819,0,0.0,def,240,400,96000
13680,June,18,camp 3,Medium,3751,3.586,126,6.88,0,0.0,ghi,240,400,96000
13681,June,18,camp 3,Medium,410,0.1707,5,0.273,0,0.0,jkl,240,400,96000
13682,June,18,camp 3,Medium,19439,1.714,61,3.33,0,0.0,mno,240,400,96000
13683,June,18,camp 3,High,76,0.0219,0,0.0,0,0.0,abc,300,250,75000
13684,June,18,camp 3,High,2262,0.597,9,0.4912,1,189.5432,def,300,250,75000
13685,June,18,camp 3,High,1059,1.03,10,0.546,2,151.0915,ghi,300,250,75000
13686,June,18,camp 3,High,104,0.0584,0,0.0,0,0.0,jkl,300,250,75000
13687,June,18,camp 3,High,24173,7.215,71,3.875,1,29.8826,mno,300,250,75000
13688,June,18,camp 3,Low,111,0.0347,0,0.0,0,0.0,abc,300,250,75000
13689,June,18,camp 3,Low,2769,0.2625,11,0.6,0,0.0,def,300,250,75000
13690,June,18,camp 3,Low,274,0.2343,4,0.2183,0,0.0,ghi,300,250,75000
13691,June,18,camp 3,Low,6,0.0017,0,0.0,0,0.0,jkl,300,250,75000
13692,June,18,camp 3,Low,23383,1.11,58,3.166,0,0.0,mno,300,250,75000
13693,June,18,camp 3,Medium,319,0.0905,0,0.0,0,0.0,abc,300,250,75000
13694,June,18,camp 3,Medium,4793,0.6504,31,1.692,0,0.0,def,300,250,75000
13695,June,18,camp 3,Medium,957,0.8735,23,1.255,0,0.0,ghi,300,250,75000
